title,artist,spotify_artist,track_id,artist_id,duration_ms,track_popularity,album_id,album_name,album_release_date,total_tracks
На півдорозі,Марія Бурмака,Марія Бурмака,2lTkBK7pxApWwnKRnAby3e,2UMSihTH3Z8XpCGKjjceIs,184946,0,0YfedgBMjuEhQZ5CZfUjtj,І Аm,2002,7
Під облачком,Марія Бурмака,Марія Бурмака,2G0bilDvjmQNiRo2kEpA9W,2UMSihTH3Z8XpCGKjjceIs,209066,1,3upW2SwQj0thg3q2M2fSpk,Саундтреки,2008,14
Південного вітру обличчя,Марія Бурмака,Марія Бурмака,1vAYyckRCbkpatamnHhG4p,2UMSihTH3Z8XpCGKjjceIs,270106,0,1TskdbgtXrXR5STppwoaBk,Live,2013,11
Ой у полі при дорозі,Марія Бурмака,Марія Бурмака,4yMXdRtZNwQOGJXF1OB5B9,2UMSihTH3Z8XpCGKjjceIs,202906,0,6Cq2vaxnFncP3RjdFcjA9O,Ми йдемо! (Найкраще),2004,16
Забути все,Марія Бурмака,Марія Бурмака,4IzSZwcC6fwf9HmNOeb9Qx,2UMSihTH3Z8XpCGKjjceIs,183146,0,5uDB0UCyLJ7z4tAnVkYUm9,МІА,2002,11
Хто так тихо прийшов,Марія Бурмака,Марія Бурмака,1dEY182lIir4llUMS9JJrx,2UMSihTH3Z8XpCGKjjceIs,156093,0,1YAxVHAN7k6VYjdZqp9ckb,Марія,1992,21
Знову люблю,Марія Бурмака,Марія Бурмака,1XPda1AY3lyU0wGSpZqDdy,2UMSihTH3Z8XpCGKjjceIs,232306,0,25ZQopcMMTDiJN7De3uI4M,Знову люблю,1998,12
Різдвяна,Марія Бурмака,Марія Бурмака,1JyOmvNjGTlHfoRUvWi743,2UMSihTH3Z8XpCGKjjceIs,123173,0,0L1HIaLnbKGHsTybqk6P3v,Різдвяні пісні,2023-12-17,25
Не забувається,Марія Бурмака,Марія Бурмака,3MIuGqGfOcHj2JRKRWot0W,2UMSihTH3Z8XpCGKjjceIs,217506,6,0yKvKlKbh9NqLGIhKb7Vc5,Тінь по воді,2014,17
Тільки мовчи,Марія Бурмака,Марія Бурмака,5owaK9Ddw7yECDdg0pdPJl,2UMSihTH3Z8XpCGKjjceIs,207106,0,3ijh9ZuTgFm14LNqOJvzYX,№9,2004,11
Меланка,Марія Бурмака,Марія Бурмака,6XJDXxcOKloP5QWRNP2PPz,2UMSihTH3Z8XpCGKjjceIs,153720,0,1sBqQi1zyPjlrg6rOzmFe5,Із янголом на плечі,2001,11
"Тиха вода, рання роса",Марія Бурмака,Марія Бурмака,73SlHeAY57MbTAMFW0gCgI,2UMSihTH3Z8XpCGKjjceIs,200120,0,25ZQopcMMTDiJN7De3uI4M,Знову люблю,1998,12
Ходить сон,Марія Бурмака,Марія Бурмака,1WKXnLks0Xi6VbQhpZWlZR,2UMSihTH3Z8XpCGKjjceIs,196000,0,50F5FiCu5A8qwfZSQSr4Hn,Лишається надія,1994,11
Не зникай,Марія Бурмака,Марія Бурмака,0cgp2Uw2SXxA6oAh6j0BCC,2UMSihTH3Z8XpCGKjjceIs,232266,0,50F5FiCu5A8qwfZSQSr4Hn,Лишається надія,1994,11
Вербовая дощечка,Марія Бурмака,Марія Бурмака,2E8LcETM0aclEXVsZEbXQW,2UMSihTH3Z8XpCGKjjceIs,224160,1,50F5FiCu5A8qwfZSQSr4Hn,Лишається надія,1994,11
Ти зустрінеш її,Марія Бурмака,Марія Бурмака,3o2VxjLO6BIvgwwqU7sG9g,2UMSihTH3Z8XpCGKjjceIs,239973,0,3upW2SwQj0thg3q2M2fSpk,Саундтреки,2008,14
Сонце на обрiї,Марія Бурмака,Марія Бурмака,3gzdpLGE7Tu44ceAnUuwhe,2UMSihTH3Z8XpCGKjjceIs,100093,0,1YAxVHAN7k6VYjdZqp9ckb,Марія,1992,21
Лишається надiя,Марія Бурмака,Марія Бурмака,6qoWXP8LbMJO27juGtdYA1,2UMSihTH3Z8XpCGKjjceIs,269560,1,50F5FiCu5A8qwfZSQSr4Hn,Лишається надія,1994,11
Єдиного слова заради,Марія Бурмака,Марія Бурмака,0G1FAcMde6joNsQFLrdlDv,2UMSihTH3Z8XpCGKjjceIs,245373,0,50F5FiCu5A8qwfZSQSr4Hn,Лишається надія,1994,11
"Ой, вербо, вербо",Марія Бурмака,Марія Бурмака,5pM5EOZT0F1FqTnyfK5xf2,2UMSihTH3Z8XpCGKjjceIs,113053,0,7I7SWbJ5TyJvBMkbUA6FLV,"Ой, не квітни, весно",1990-04-30,32
Вороне чорний,Марія Бурмака,Марія Бурмака,0Vul7dLZruF0y21l3C1RcY,2UMSihTH3Z8XpCGKjjceIs,47800,0,7I7SWbJ5TyJvBMkbUA6FLV,"Ой, не квітни, весно",1990-04-30,32
Новорічні сни,Марія Бурмака,Марія Бурмака,6bfy5tGigpAx8NdmFxMKlO,2UMSihTH3Z8XpCGKjjceIs,207506,1,34aPeaBQvS36zwHhWTuFZC,Новогодний КАЙФ! 2018,2017-12-12,37
Вітер,Марія Бурмака,Марія Бурмака,2uesp6ydjexsIP4oZjyUPe,2UMSihTH3Z8XpCGKjjceIs,61560,0,7I7SWbJ5TyJvBMkbUA6FLV,"Ой, не квітни, весно",1990-04-30,32
Повернутись назад,Марія Бурмака,Марія Бурмака,3sUiYQuSPfbqhtkQfbnLp3,2UMSihTH3Z8XpCGKjjceIs,244106,0,25ZQopcMMTDiJN7De3uI4M,Знову люблю,1998,12
Літня пісня,Марія Бурмака,Марія Бурмака,0j5fZ3XlynDiJW1Gf9D3wp,2UMSihTH3Z8XpCGKjjceIs,219373,0,3upW2SwQj0thg3q2M2fSpk,Саундтреки,2008,14
Говорили і курили - Live,Марія Бурмака,Марія Бурмака,1pSZjcErRUZNy9xuUM2bDL,2UMSihTH3Z8XpCGKjjceIs,246000,3,1Jh5pEh5H40yyvHAIAeJc0,Скрябін: Концерт пам'яті (Live),2015,24
Говорили і курили,Марія Бурмака,Марія Бурмака,1pSZjcErRUZNy9xuUM2bDL,2UMSihTH3Z8XpCGKjjceIs,246000,3,1Jh5pEh5H40yyvHAIAeJc0,Скрябін: Концерт пам'яті (Live),2015,24
Дотиком крила,Марія Бурмака,Марія Бурмака,79BI7bgLhAtP1ip94trKau,2UMSihTH3Z8XpCGKjjceIs,291733,0,50F5FiCu5A8qwfZSQSr4Hn,Лишається надія,1994,11
Ніхто із нас,Марія Бурмака,Марія Бурмака,34U1OF2kiulVdbMeM0lOAY,2UMSihTH3Z8XpCGKjjceIs,214746,0,3ijh9ZuTgFm14LNqOJvzYX,№9,2004,11
Ой гула гула крутая гора,Марія Бурмака,Марія Бурмака,4sBpGZIHuq2itIE3u4IDIL,2UMSihTH3Z8XpCGKjjceIs,108440,0,1sBqQi1zyPjlrg6rOzmFe5,Із янголом на плечі,2001,11
Ранньою зорею,Марія Бурмака,Марія Бурмака,2wdzsOtx1C08Nr6hqewM5f,2UMSihTH3Z8XpCGKjjceIs,105320,0,7I7SWbJ5TyJvBMkbUA6FLV,"Ой, не квітни, весно",1990-04-30,32
Мандри,Марія Бурмака,Марія Бурмака,64NRmGX1fM18bNt14fKqVN,2UMSihTH3Z8XpCGKjjceIs,85053,0,7I7SWbJ5TyJvBMkbUA6FLV,"Ой, не квітни, весно",1990-04-30,32
I день мине,Марія Бурмака,Марія Бурмака,4rCW0JwcUfs5C5mKFKDty5,2UMSihTH3Z8XpCGKjjceIs,246906,0,50F5FiCu5A8qwfZSQSr4Hn,Лишається надія,1994,11
Страдальна мати,Марія Бурмака,Марія Бурмака,5oFnYbQzbbc3BfW7Bg0LPf,2UMSihTH3Z8XpCGKjjceIs,133866,1,1YAxVHAN7k6VYjdZqp9ckb,Марія,1992,21
Батьківщині,Марія Бурмака,Марія Бурмака,39aBjWm3YJVwOrwMoZZSoa,2UMSihTH3Z8XpCGKjjceIs,207241,0,39TRRSp9C8XGoeauyqdCwB,Улюблені класики,2021,15
Перемога,Марія Бурмака,Марія Бурмака,7MvZ3ord1jLEXwLUxNgpxK,2UMSihTH3Z8XpCGKjjceIs,126451,2,2jyTUINRgWhLz9TPCYCI17,Перемога,2022-08-26,1
В ярмах туги,Марія Бурмака,Марія Бурмака,1Nl3hVZoW2Aj3M8HKGRyex,2UMSihTH3Z8XpCGKjjceIs,79773,0,7I7SWbJ5TyJvBMkbUA6FLV,"Ой, не квітни, весно",1990-04-30,32
Рекрутська,Марія Бурмака,Марія Бурмака,70KDSyfrCGp1Zgr1eWFnRh,2UMSihTH3Z8XpCGKjjceIs,141666,0,1YAxVHAN7k6VYjdZqp9ckb,Марія,1992,21
Верни до мене пам'яте моя,Марія Бурмака,Марія Бурмака,0C7NpcJTwHCov938rYOpYb,2UMSihTH3Z8XpCGKjjceIs,128533,1,1YAxVHAN7k6VYjdZqp9ckb,Марія,1992,21
Несмачний Мед,To Eternity,To Eternity,27F6xbUfxj5v2pAMOObmtk,239RzDmVa4D8Or8e9ZZX5Q,129509,42,6bTDGh8ZZ30Bb0RfcQuCyG,Несмачний Мед,2022-06-21,1
Пожежа,To Eternity,To Eternity,0x5cTjCXVSsuopE9s2TB7V,239RzDmVa4D8Or8e9ZZX5Q,132705,38,3KbKXkOGsojIJ6WP1DK4Yk,Пожежа,2022-12-23,1
Я тебе не чую,To Eternity,To Eternity,6OUfXrZk7Ti5mTh73Mw3Lj,239RzDmVa4D8Or8e9ZZX5Q,155624,31,02biUbwR7SZa0kO9FI68Op,Я тебе не чую,2023-06-02,1
Осінь,To Eternity,To Eternity,1E5EqKZKqG8H7J8sawXmt5,239RzDmVa4D8Or8e9ZZX5Q,158769,33,4nZKzOG7XO24r5spCqXAvQ,Осінь,2022-11-18,1
Лав Сторіз,To Eternity,To Eternity,6DDGhSdCDhsMl9Vv9EIahU,239RzDmVa4D8Or8e9ZZX5Q,164032,20,6bkYey6pSSvXAxRyNxB0ZY,Лав Сторіз,2022-08-19,1
Дивак,To Eternity,To Eternity,0Mi9z7uqmT6gxoJsFiRPkc,239RzDmVa4D8Or8e9ZZX5Q,187636,22,6S4FaMlI4t7fHkDBClFXlO,Теорія Любові,2023-08-25,13
Антракт,To Eternity,To Eternity,1a4d5F1qVm9QnINHtVzmh5,239RzDmVa4D8Or8e9ZZX5Q,61333,20,6S4FaMlI4t7fHkDBClFXlO,Теорія Любові,2023-08-25,13
Імпровізація,To Eternity,To Eternity,1Jc9ClW96L73gnagMfXjNu,239RzDmVa4D8Or8e9ZZX5Q,144000,16,6S4FaMlI4t7fHkDBClFXlO,Теорія Любові,2023-08-25,13
ТАК НАБАГАТО КРАЩЕ,To Eternity,To Eternity,6ouCHu3DOH1QeAAX398xu7,239RzDmVa4D8Or8e9ZZX5Q,141522,18,4oaR18MBeoYxrLPtlWIofo,ЕЛЛІ,2024-12-13,4
Непомітний,To Eternity,To Eternity,3YfFBDpG4XkkUas9XlD2Ik,239RzDmVa4D8Or8e9ZZX5Q,153600,27,6nnDtmtXqVhjvYr6njnsI9,Непомітний,2024-10-18,1
Confused,To Eternity,To Eternity,67bCGy8znNpWTD9xH2prSH,239RzDmVa4D8Or8e9ZZX5Q,133520,8,4bd2Q8y6sRabF9H3Qp6L5A,Confused,2021-09-03,1
Я не вмію кохати,To Eternity,To Eternity,69NKsBZnJ2m7wY59iEWnFV,239RzDmVa4D8Or8e9ZZX5Q,125933,13,6S4FaMlI4t7fHkDBClFXlO,Теорія Любові,2023-08-25,13
Максимально Просто,To Eternity,To Eternity,7w9B10Rm8E3bXElXZqoPsN,239RzDmVa4D8Or8e9ZZX5Q,141176,8,2gSQV5JbOoTTXzllETWeqN,Максимально Просто,2023-03-07,1
Попросту,To Eternity,To Eternity,6dqjEXiw0qYximEfRTCRAW,239RzDmVa4D8Or8e9ZZX5Q,165908,17,6S4FaMlI4t7fHkDBClFXlO,Теорія Любові,2023-08-25,13
Tell Me What's Wrong,To Eternity,To Eternity,5SgTbe6OZvKPk1hdDXKuQK,239RzDmVa4D8Or8e9ZZX5Q,136004,11,6Vd5T05SIhvWgh5QveNyEg,Tell Me What's Wrong,2021-09-29,1
Купідонова Невдача,To Eternity,To Eternity,6FBXdNlhg6x2VsaiOmPGbb,239RzDmVa4D8Or8e9ZZX5Q,162267,17,6S4FaMlI4t7fHkDBClFXlO,Теорія Любові,2023-08-25,13
Listen,To Eternity,To Eternity,1LSzmzutlR8BgebucT2i7V,239RzDmVa4D8Or8e9ZZX5Q,129750,10,6Th4Wc2AHsktn5s5CGWju7,Listen,2021-08-03,1
Walk Like This,To Eternity,To Eternity,74cojGbXcZYkFawuAbXysT,239RzDmVa4D8Or8e9ZZX5Q,121890,5,4kINfyJicsy3dNqI1fwQvm,Walk Like This,2021-07-28,1
Елізабет,To Eternity,To Eternity,0ahYKnplN0agGLUYnGG3pe,239RzDmVa4D8Or8e9ZZX5Q,145226,9,6S4FaMlI4t7fHkDBClFXlO,Теорія Любові,2023-08-25,13
Негідник,To Eternity,To Eternity,3Lek7rhNgUPqe2tloguN7B,239RzDmVa4D8Or8e9ZZX5Q,141913,8,6S4FaMlI4t7fHkDBClFXlO,Теорія Любові,2023-08-25,13
Другий Шанс,To Eternity,To Eternity,4JeLVHfmMhjfeYRcsisIDT,239RzDmVa4D8Or8e9ZZX5Q,150023,11,6S4FaMlI4t7fHkDBClFXlO,Теорія Любові,2023-08-25,13
Draft,To Eternity,To Eternity,7dQWHIfe43rTFrLIRdNFqh,239RzDmVa4D8Or8e9ZZX5Q,43666,5,6S4FaMlI4t7fHkDBClFXlO,Теорія Любові,2023-08-25,13
The Story,To Eternity,To Eternity,3lOqlaioENERRrJOclbbH7,239RzDmVa4D8Or8e9ZZX5Q,119761,6,6S4FaMlI4t7fHkDBClFXlO,Теорія Любові,2023-08-25,13
Movies,To Eternity,To Eternity,7niiR1kRK9Xt9ccEcgd1C7,239RzDmVa4D8Or8e9ZZX5Q,183952,11,4oaR18MBeoYxrLPtlWIofo,ЕЛЛІ,2024-12-13,4
Щире “Вибач”,To Eternity,To Eternity,3QOzwTiKuuGTdB2KSVcbeb,239RzDmVa4D8Or8e9ZZX5Q,159029,9,4oaR18MBeoYxrLPtlWIofo,ЕЛЛІ,2024-12-13,4
ЯКЩО Я БУВ БИ,To Eternity,To Eternity,0yXjDfuC3DriaQWvPQKE85,239RzDmVa4D8Or8e9ZZX5Q,156667,8,4oaR18MBeoYxrLPtlWIofo,ЕЛЛІ,2024-12-13,4
What,To Eternity,To Eternity,5SgTbe6OZvKPk1hdDXKuQK,239RzDmVa4D8Or8e9ZZX5Q,136004,11,6Vd5T05SIhvWgh5QveNyEg,Tell Me What's Wrong,2021-09-29,1
Shock Your Mind,Dazzle Dreams,Dazzle Dreams,4uz4aBpmZryu6N5n26SKfk,37Gk7Ru0OIKT5lbSkrgTWP,239573,11,5OmrppZQ9tOv0yJV5xLwpS,Pesni Vysshei Proby,2011-06-21,17
Ікона,Dazzle Dreams,Dazzle Dreams,0vNuGjJeabQz9GvhflcIKM,37Gk7Ru0OIKT5lbSkrgTWP,232493,4,1xj15dArG4qXrYOoqCgLbZ,Dazzle Dreams,2015-09-18,15
Shake,Dazzle Dreams,Dazzle Dreams,4iTPDVphSxyQl7uREvMLw2,37Gk7Ru0OIKT5lbSkrgTWP,228095,4,0GpQ6s3cBYHMxrK9PZD5HT,(Go! Go! Go!) Disco Killers,2009,14
Hey You,Dazzle Dreams,Dazzle Dreams,6Pf6cOWmQDVGAXvMF7KQ5j,37Gk7Ru0OIKT5lbSkrgTWP,214752,17,3cytTHRkLzO8DtBrHXD50q,Hey You,2009,1
Emotional Lady,Dazzle Dreams,Dazzle Dreams,4FuF3xYxAwDk5EstuYQtjW,37Gk7Ru0OIKT5lbSkrgTWP,284831,2,0GpQ6s3cBYHMxrK9PZD5HT,(Go! Go! Go!) Disco Killers,2009,14
Dana She Dana,Dazzle Dreams,Dazzle Dreams,26MUfkjT129mSlR3VkCj8l,37Gk7Ru0OIKT5lbSkrgTWP,229823,3,0GpQ6s3cBYHMxrK9PZD5HT,(Go! Go! Go!) Disco Killers,2009,14
Step By Step,Dazzle Dreams,Dazzle Dreams,5UL3LyK4ych2AEr9RkMsnB,37Gk7Ru0OIKT5lbSkrgTWP,261071,0,0GpQ6s3cBYHMxrK9PZD5HT,(Go! Go! Go!) Disco Killers,2009,14
Disco Killers,Dazzle Dreams,Dazzle Dreams,0svngHLDIoeCrEaJaI0pcf,37Gk7Ru0OIKT5lbSkrgTWP,192203,0,0GpQ6s3cBYHMxrK9PZD5HT,(Go! Go! Go!) Disco Killers,2009,14
Moravia Wind,Dazzle Dreams,Dazzle Dreams,66EebxrLLxagXh4gqxgb9E,37Gk7Ru0OIKT5lbSkrgTWP,80520,0,1xj15dArG4qXrYOoqCgLbZ,Dazzle Dreams,2015-09-18,15
No Fear,Dazzle Dreams,Dazzle Dreams,51rO1gXJlqAharD0KAPuVf,37Gk7Ru0OIKT5lbSkrgTWP,370453,0,1xj15dArG4qXrYOoqCgLbZ,Dazzle Dreams,2015-09-18,15
Grandmama,Dazzle Dreams,Dazzle Dreams,7Dig48cJ7KE5uwB0QxednY,37Gk7Ru0OIKT5lbSkrgTWP,276813,0,1xj15dArG4qXrYOoqCgLbZ,Dazzle Dreams,2015-09-18,15
Sunrise,Dazzle Dreams,Dazzle Dreams,2XU7JuYCao1OxPM6wY0MwQ,37Gk7Ru0OIKT5lbSkrgTWP,252467,0,0GpQ6s3cBYHMxrK9PZD5HT,(Go! Go! Go!) Disco Killers,2009,14
Holly Night,Dazzle Dreams,Dazzle Dreams,3f9xBUKVR2LoVeYFS51Riy,37Gk7Ru0OIKT5lbSkrgTWP,310120,0,1xj15dArG4qXrYOoqCgLbZ,Dazzle Dreams,2015-09-18,15
Sleeping Anna,Dazzle Dreams,Dazzle Dreams,3Jbx3RAZlFFXk1I0NQ4Ahf,37Gk7Ru0OIKT5lbSkrgTWP,245773,0,1xj15dArG4qXrYOoqCgLbZ,Dazzle Dreams,2015-09-18,15
Loreley,Dazzle Dreams,Dazzle Dreams,2KXG2cUZb3VCSes14tSEZC,37Gk7Ru0OIKT5lbSkrgTWP,330466,0,1xj15dArG4qXrYOoqCgLbZ,Dazzle Dreams,2015-09-18,15
Message,Dazzle Dreams,Dazzle Dreams,7bnJKBfOEZGjhKDPfVpk1M,37Gk7Ru0OIKT5lbSkrgTWP,260466,2,5garaAQ6MRjpa051webNT8,Diva,2012-03-12,13
Clouds Of Clover,Dazzle Dreams,Dazzle Dreams,02mAElnbko4JuQ5wedOY3o,37Gk7Ru0OIKT5lbSkrgTWP,348080,0,1xj15dArG4qXrYOoqCgLbZ,Dazzle Dreams,2015-09-18,15
Хочеться вірити,Dazzle Dreams,Dazzle Dreams,37ZodpEMvYQaxanQFYdyK8,37Gk7Ru0OIKT5lbSkrgTWP,250253,1,5garaAQ6MRjpa051webNT8,Diva,2012-03-12,13
Intro,Dazzle Dreams,Dazzle Dreams,5v3FjK4nbG3RS4w7Ifal8V,37Gk7Ru0OIKT5lbSkrgTWP,235000,0,5garaAQ6MRjpa051webNT8,Diva,2012-03-12,13
Indigo,Dazzle Dreams,Dazzle Dreams,4pNpdVNjpSOyYTfdIamzHn,37Gk7Ru0OIKT5lbSkrgTWP,307666,0,5garaAQ6MRjpa051webNT8,Diva,2012-03-12,13
Flash in the night,Dazzle Dreams,Dazzle Dreams,3kQUhqTWP7lifuLIFN5py9,37Gk7Ru0OIKT5lbSkrgTWP,235760,0,5garaAQ6MRjpa051webNT8,Diva,2012-03-12,13
Діва Марія,Dazzle Dreams,Dazzle Dreams,44cdQlZ4nqknqBNZYMdh18,37Gk7Ru0OIKT5lbSkrgTWP,230253,1,5garaAQ6MRjpa051webNT8,Diva,2012-03-12,13
Ethno 1,Dazzle Dreams,Dazzle Dreams,5Z5biL1HHfMTPUw7FqHXfW,37Gk7Ru0OIKT5lbSkrgTWP,125493,0,5garaAQ6MRjpa051webNT8,Diva,2012-03-12,13
Приватна територія,Dazzle Dreams,Dazzle Dreams,4ywKKglds2ggcbOpXCkNLU,37Gk7Ru0OIKT5lbSkrgTWP,228000,1,5garaAQ6MRjpa051webNT8,Diva,2012-03-12,13
Що за сила мене тягне,Dazzle Dreams,Dazzle Dreams,3zpipFnsvo2KQZBFhYyv4X,37Gk7Ru0OIKT5lbSkrgTWP,308000,1,5garaAQ6MRjpa051webNT8,Diva,2012-03-12,13
Buddha,Dazzle Dreams,Dazzle Dreams,0b9bgUt9K6WzEfL2OT19JV,37Gk7Ru0OIKT5lbSkrgTWP,400146,0,5OmrppZQ9tOv0yJV5xLwpS,Pesni Vysshei Proby,2011-06-21,17
Ethno 2,Dazzle Dreams,Dazzle Dreams,5SicV4FDQncDrfcIHm3KbJ,37Gk7Ru0OIKT5lbSkrgTWP,255420,0,0GpQ6s3cBYHMxrK9PZD5HT,(Go! Go! Go!) Disco Killers,2009,14
Чому?,Dazzle Dreams,Dazzle Dreams,1I5RqwtQDFuO1O6BqbCIs2,37Gk7Ru0OIKT5lbSkrgTWP,275000,0,5garaAQ6MRjpa051webNT8,Diva,2012-03-12,13
Air of outro,Dazzle Dreams,Dazzle Dreams,0t61As2tbc8wbuN0LFB9n9,37Gk7Ru0OIKT5lbSkrgTWP,210320,0,5garaAQ6MRjpa051webNT8,Diva,2012-03-12,13
Icon,Dazzle Dreams,Dazzle Dreams,07dWE62f3L26E0m8yHQPPl,37Gk7Ru0OIKT5lbSkrgTWP,214613,0,1xj15dArG4qXrYOoqCgLbZ,Dazzle Dreams,2015-09-18,15
Blindfold,Dazzle Dreams,Dazzle Dreams,0o7F8QA36lDzIt53Eb1fb5,37Gk7Ru0OIKT5lbSkrgTWP,285586,0,1xj15dArG4qXrYOoqCgLbZ,Dazzle Dreams,2015-09-18,15
SOS,Dazzle Dreams,Dazzle Dreams,6y427zKKEuXE4TQtuXBhyS,37Gk7Ru0OIKT5lbSkrgTWP,272200,4,5OmrppZQ9tOv0yJV5xLwpS,Pesni Vysshei Proby,2011-06-21,17
Ікона - Dream Mix,Dazzle Dreams,Dazzle Dreams,05Am5cw3OFhjQ6Hmrmzg2W,37Gk7Ru0OIKT5lbSkrgTWP,180066,0,1xj15dArG4qXrYOoqCgLbZ,Dazzle Dreams,2015-09-18,15
Зорi,KALUSH,KALUSH,7mXxcF1nFQvcvANuYwdrv2,46rVVJwHWNS7C7MaWXd842,200571,43,6onAeeUeEiXf2sReUGAThp,HOTIN,2021-02-19,14
Тіпок,KALUSH,KALUSH,66P9j5bWiRBotkxJN9ZsyV,46rVVJwHWNS7C7MaWXd842,166693,35,6onAeeUeEiXf2sReUGAThp,HOTIN,2021-02-19,14
Таксі,KALUSH,KALUSH,4qYAgZDdKIGf137Nbdw6gR,46rVVJwHWNS7C7MaWXd842,199500,40,7qBYjP8E1CQpj2BRsymbv4,Таксі,2021-09-10,1
Changes,KALUSH,KALUSH,3BBC1QD0gNf0Vd4cQX2pif,46rVVJwHWNS7C7MaWXd842,175058,32,4GhYBioQrv06UdpgLFW1SA,Changes,2023-03-03,1
Góry,KALUSH,KALUSH,4KYtn12TydchrfGu125VSe,46rVVJwHWNS7C7MaWXd842,184000,42,0pTdoOIny2JeS5shuCSC1i,Гори (Gory),2019-12-09,1
Стіни,KALUSH,KALUSH,1btS2UHaQF7W53fP2bBuKs,46rVVJwHWNS7C7MaWXd842,162905,38,4W49nPGSmpB2JANNIPMOzS,Стіни,2023-05-19,1
Не маринуй,KALUSH,KALUSH,2baIiNcM9HmCrYX9yMquHx,46rVVJwHWNS7C7MaWXd842,204000,20,6onAeeUeEiXf2sReUGAThp,HOTIN,2021-02-19,14
Не забуду,KALUSH,KALUSH,6HosLnjYyWcGSH7LVN7NQU,46rVVJwHWNS7C7MaWXd842,204444,24,6onAeeUeEiXf2sReUGAThp,HOTIN,2021-02-19,14
Ти гониш,KALUSH,KALUSH,0T05QHpHseG1s0cOzC56DU,46rVVJwHWNS7C7MaWXd842,129041,17,6onAeeUeEiXf2sReUGAThp,HOTIN,2021-02-19,14
Ty Gonysh,KALUSH,KALUSH,1vG5d5payNjw3gKxgGAfRZ,46rVVJwHWNS7C7MaWXd842,129041,15,0m1O1tAqq5fPcaPAw79HA9,Ty Gonysh,2019-11-22,1
Мости,KALUSH,KALUSH,2TjqG828hRp3vie6c8S4tu,46rVVJwHWNS7C7MaWXd842,210461,17,6onAeeUeEiXf2sReUGAThp,HOTIN,2021-02-19,14
Мала в 19,KALUSH,KALUSH,4tkbrlvkk7pkuTHByt4KCY,46rVVJwHWNS7C7MaWXd842,171735,22,1Y3O9d7SMUS0PdCnxZvDAU,Мала в 19,2021-10-29,1
Пацани бурі,KALUSH,KALUSH,3Ws9g6YclTjQ7q0aXg4pyA,46rVVJwHWNS7C7MaWXd842,182325,14,6onAeeUeEiXf2sReUGAThp,HOTIN,2021-02-19,14
Кент,KALUSH,KALUSH,4lfmv3ZeMHKMOYmoPRg0sy,46rVVJwHWNS7C7MaWXd842,178125,12,6onAeeUeEiXf2sReUGAThp,HOTIN,2021-02-19,14
Вайб,KALUSH,KALUSH,7t2qJEQxXyDFvYvgx4Dduz,46rVVJwHWNS7C7MaWXd842,141885,13,6onAeeUeEiXf2sReUGAThp,HOTIN,2021-02-19,14
Хата з краю,KALUSH,KALUSH,067BwXXorXjk15zTANIehJ,46rVVJwHWNS7C7MaWXd842,150270,12,6onAeeUeEiXf2sReUGAThp,HOTIN,2021-02-19,14
Останній раз,KALUSH,KALUSH,0gdPLFJwig0jLsCHO7339e,46rVVJwHWNS7C7MaWXd842,169846,46,6uRgI9h0LfMvx4lNU4z2C0,Останній раз,2024-04-18,1
BIMBO,KALUSH,KALUSH,292HDzA0j9rL77C5oQSReU,46rVVJwHWNS7C7MaWXd842,156190,9,4wKQNtmAbmNKSZT6PfvKki,BIMBO,2020-10-01,1
До берега йду,KALUSH,KALUSH,0S6Sl1X1b2exto8KL8XzZ6,46rVVJwHWNS7C7MaWXd842,177103,25,6e4llhAPdGcwonniwPLhwK,Для душі,2024-06-13,6
Порятуй,KALUSH,KALUSH,3jaiwAGiSFeu7SSeMHCb5m,46rVVJwHWNS7C7MaWXd842,156096,11,6onAeeUeEiXf2sReUGAThp,HOTIN,2021-02-19,14
Lalala,KALUSH,KALUSH,6DDbyNNntIzO9KMI07KRew,46rVVJwHWNS7C7MaWXd842,190400,18,391v9TI6EhQsN19KbkkMwV,Lalala,2023-09-14,1
А ти знала,KALUSH,KALUSH,4zCMVF4E7SUzMporMrPOkx,46rVVJwHWNS7C7MaWXd842,155585,15,6awCND1YCf1N4b1CanX2pK,А ти знала,2023-08-25,1
Розбуди мене,KALUSH,KALUSH,6VQpaIksP65obNVNwMrIlb,46rVVJwHWNS7C7MaWXd842,141250,40,4UfgXv0WjDWhLKjQeSKo2t,Розбуди мене,2024-05-16,1
Хтось знов,KALUSH,KALUSH,0Vm4NWdhNGw3h7sfuMwHtR,46rVVJwHWNS7C7MaWXd842,151304,41,6p7dEuW2UhfgUFHEks3yil,Хтось знов,2024-06-27,1
Десятка,KALUSH,KALUSH,5sK38yIDP0Mcs4Xx6tDneP,46rVVJwHWNS7C7MaWXd842,150428,22,5Ctb5E6TQpdz1JTPozzXq2,Десятка,2024-02-28,1
А вона,KALUSH,KALUSH,19DQQmZ3gwQxGvFuBr2nId,46rVVJwHWNS7C7MaWXd842,153366,22,2raLTultLjrQsPhkT9d0Bf,А вона,2024-08-24,1
Грай музикант,KALUSH,KALUSH,11qafKlrxs3ftt5pKoHVDB,46rVVJwHWNS7C7MaWXd842,157340,37,2eZg06N1Xs5kyia9DiNSUy,Грай музикант,2024-07-25,1
