artist,album,num_tracks,album_length,release_date,listeners,scrobbles,tags,tracks
The Hardkiss,Косатка - Single,2,6:38,20 February 2020,59,447,"['ukrainian', 'electronic', 'dance', 'alternative rock', 'electronica', 'ukrainian', 'electronic', 'dance']","['Косатка', 'Косатка (Instrumental)']"
alyona alyona,Пушка,13,38:01,7 April 2019,"14,542","249,985","['rap', 'ukrainian', 'ukranian', 'frauen und technik', '2', 'ukrainian', 'rap', 'hip-hop']","['Голови', 'Пушка', 'Як би я була не я', 'Мамо', 'Рибки 3', 'Дихає вулиця', 'Відчиняй', 'Падло', 'Викину', 'Велика й смiшна', 'Брехунець', 'Залишаю свій дім', 'Лiтак']"
alyona alyona,Dai Boh,4,12:02,26 August 2022,"4,366","40,971","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']","['Viter viie', 'Dai Boh', 'KUPALA', 'Zozulia']"
alyona alyona,Відчиняй,1,2:37,29 November 2018,"2,137","11,459","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Відчиняй']
alyona alyona,Залишаю свій дім,1,3:26,27 December 2018,"1,096","4,906","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Залишаю свій дім']
alyona alyona,Не втратимо зв'язок,1,2:28,"1 track, 2:28","4,189","20,567","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']","[""Не втратимо зв'язок""]"
alyona alyona,Не втратимо зв'язок - Single,1,2:28,13 April 2023,16,37,"['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']","[""Не втратимо зв'язок""]"
alyona alyona,Galas,15,50:31,7 April 2021,"6,012","68,547","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']","['Назавжди ваша', 'Shalom', 'Galas', 'Pappi Pappi', 'Тихо діти сплять (Tyho Dity Splyat)', 'Calling', 'Читаю реп', 'Perly', 'Заплутались', 'Bro', 'Dym', 'Глибина', 'Rayon', 'Стержень (Own Core)', 'Колискова']"
alyona alyona,Небо хилиться,1,2:37,15 June 2023,"3,053","15,470","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Небо хилиться']
alyona alyona,В хаті МА,8,,24 November 2019,"4,894","59,938","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']","['Не перегоріти', 'В хаті МА', 'Сіє віє', 'Сніг розталий', 'Завтра', 'Мамин суп', 'Дикі танці', 'Казка']"
alyona alyona,Дикі танці,1,,4 December 2019,72,156,"['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Дикі танці']
alyona alyona,Shalom,1,3:00,25 February 2021,"1,096","3,043","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Shalom']
alyona alyona,Мамин суп,1,3:03,14 November 2019,580,"1,327","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Мамин суп']
alyona alyona,Волю молодим,1,1:51,"1 track, 1:51","1,731","4,508","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Волю молодим']
alyona alyona,Волю молодим - Single,1,1:51,17 September 2021,10,20,"['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Волю молодим']
alyona alyona,LAVA,7,15:45,10 December 2021,"2,168","14,610","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']","['Інтро (Будь зі мною) (feat. KOLA)', 'Лава', '20 тонн', 'Небо', 'Шоу', 'Обираєш сам', 'Аутро (Лю)']"
alyona alyona,Булінг - Single,1,3:03,9 September 2019,70,294,"['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Булінг']
alyona alyona,Булінг,1,3:03,8 September 2019,"1,022","2,968","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Булінг']
alyona alyona,Маріуполь,1,2:42,"1 track, 2:42","1,098","4,338","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Маріуполь']
alyona alyona,Маріуполь - Single,1,2:42,17 September 2022,7,18,"['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Маріуполь']
Один В Каное,У мене немає дому,1,3:18,14 January 2019,"8,887","61,270","['ukrainian', 'indie', 'folk', 'female vocal', 'female vocalists', 'ukrainian', 'indie', 'folk']",['у мене немає дому']
Один В Каное,У мене немає дому - Single,1,3:18,13 May 2018,293,"3,828","['ukrainian', 'indie', 'folk', 'female vocal', 'female vocalists', 'ukrainian', 'indie', 'folk']",['у мене немає дому']
Один В Каное,Один в каное,25,,23 January 2016,"15,697","519,215","['ukrainian', 'ukraine', 'odin v kanoe', '3', 'ukrainian indie', 'ukrainian', 'indie', 'folk']","['Небо', 'Янголе', 'Дерево', 'Бути тобою', 'Шахи', 'Подобається, як ти ідеш', 'Пообіцяй мені', 'Про білизну', 'Коти', 'дощі', 'Осінь', 'Лю', 'Колискова', 'Човен', 'Вулиця', 'Пішы', 'Мамма', 'Реквієм', 'Жучка', 'Рибка', 'Стіни', 'Румба', 'маленький хлопчик', 'Демони', 'От і все']"
Один В Каное,Украинская Эстрада (Самое Новое И Лучшее),,,,,,[],[]
Один В Каное,Live In Museum Of Ideas,11,33:51,2012,897,"15,515","['ukrainian', 'indie', 'folk', 'female vocal', 'female vocalists', 'ukrainian', 'indie', 'folk']","['Дерево', 'Янголе', 'Коти', 'Небо', 'Подобається, як ти йдеш', 'Про білизну', 'Слухай дощі', 'Бути тобою', 'Шахи', 'Лю', 'Пообіцяй мені']"
Один В Каное,Один в полі воїн,1,3:54,19 February 2023,405,"2,253","['ukrainian', 'indie', 'folk', 'female vocal', 'female vocalists', 'ukrainian', 'indie', 'folk']",['Один в полі воїн']
Один В Каное,Один в полі воїн - Single,1,3:54,19 February 2023,26,179,"['ukrainian', 'indie', 'folk', 'female vocal', 'female vocalists', 'ukrainian', 'indie', 'folk']",['Один в полі воїн']
Океан Ельзи,Russian Rock - Collection Vol. 1,,,,120,196,"['rock', 'ukrainian', 'ukrainian rock', 'indie', 'pop-rock', 'rock', 'ukrainian', 'ukrainian rock']",[]
Океан Ельзи,Вибране...,20,,26 December 2007,"5,385","169,548","['rock', 'ukrainian', 'ukrainian rock', 'indie', 'pop-rock', 'rock', 'ukrainian', 'ukrainian rock']","['Все буде добре', 'Вище неба', 'Вставай', 'Холодно', 'Зелені очі', 'Янанебібув', 'Без бою', 'Відчуваю (версія-2)', 'Лелеки', 'Друг (ч.2)', 'Майже весна', 'Там, де нас нема', 'Поїзд ""чужа любов""', 'Той день', 'Відпусти', 'Дівчина із іншого життя', 'Вулиця', 'Не питай', '911 (тихий океан)', 'Вона підійшла до вікна']"
Океан Ельзи,Не йди,1,4:54,20 April 2016,"1,171","4,473","['rock', 'ukrainian', 'ukrainian rock', 'indie', 'pop-rock', 'rock', 'ukrainian', 'ukrainian rock']",['Не йди']
The Hardkiss,Zhyva i ne zalizna,10,35:35,21 May 2021,37,"1,202","['ukrainian', 'electronic', 'dance', 'alternative rock', 'electronica', 'ukrainian', 'electronic', 'dance']","['Zhyva', 'Гора', '7 вітрів', 'Жоржина', 'Сестра', 'Дівчина', 'Кобра', 'Все було так', 'Косатка', 'Обійми']"
The Hardkiss,Festival,2,6:42,3 May 2023,"1,393","9,486","['ukrainian', 'electronic', 'dance', 'alternative rock', 'electronica', 'ukrainian', 'electronic', 'dance']","['Festival', 'Festival - Instrumental']"
The Hardkiss,Festival - Single,2,6:42,3 May 2023,24,307,"['ukrainian', 'electronic', 'dance', 'alternative rock', 'electronica', 'ukrainian', 'electronic', 'dance']","['Festival', 'Festival (Instrumental)']"
The Hardkiss,Lovers,1,3:30,25 September 2017,"1,025","4,404","['ukrainian', 'electronic', 'dance', 'alternative rock', 'electronica', 'ukrainian', 'electronic', 'dance']",['Lovers']
The Hardkiss,Lovers - Single,1,3:30,26 September 2017,61,488,"['ukrainian', 'electronic', 'dance', 'alternative rock', 'electronica', 'ukrainian', 'electronic', 'dance']",['Lovers']
The Hardkiss,Тільки там,2,6:30,"2 tracks, 6:30","1,191","10,541","['ukrainian', 'electronic', 'dance', 'alternative rock', 'electronica', 'ukrainian', 'electronic', 'dance']","['Тільки там', 'Тільки там (RAFT TONE REMIX)']"
The Hardkiss,Тільки там - Single,2,6:30,6 February 2024,29,257,"['ukrainian', 'electronic', 'dance', 'alternative rock', 'electronica', 'ukrainian', 'electronic', 'dance']","['Тільки там', 'Тільки там (RAFT TONE REMIX)']"
alyona alyona,Posmakuj,1,2:37,18 November 2022,963,"3,172","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Posmakuj']
alyona alyona,Муляжі,1,2:05,10 August 2023,932,"3,292","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Муляжі']
alyona alyona,Муляжі - Single,1,2:05,10 August 2023,6,6,"['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Муляжі']
alyona alyona,Тато,1,3:02,"1 track, 3:02",894,"3,398","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Тато']
alyona alyona,Тато - Single,1,3:02,27 June 2024,8,41,"['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Тато']
alyona alyona,За нами перемога - Single,1,1:38,5 August 2022,6,17,"['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['За нами перемога']
alyona alyona,За нами перемога,1,1:38,5 August 2022,823,"2,192","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['За нами перемога']
alyona alyona,В темноті,1,2:38,"1 track, 2:38",801,"2,813","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['В темноті']
alyona alyona,В темноті - Single,1,2:38,12 October 2023,5,27,"['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['В темноті']
alyona alyona,Екзамен,1,3:42,21 December 2022,800,"2,542","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Екзамен']
alyona alyona,А що буде,1,2:53,"1 track, 2:53",605,"1,809","['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['А що буде']
alyona alyona,А що буде - Single,1,2:53,10 October 2024,9,25,"['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['А що буде']
alyona alyona,Тихо діти сплять - Single,1,3:13,16 July 2020,16,57,"['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Тихо діти сплять']
alyona alyona,Обіцянки,1,3:33,14 February 2019,67,110,"['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Обіцянки']
alyona alyona,Обіцянки - Single,1,3:33,30 January 2019,5,17,"['ukrainian', 'rap', 'hip-hop', 'hip hop', 'trap', 'ukrainian', 'rap', 'hip-hop']",['Обіцянки']
Друга Ріка,Рекорди,12,46:27,26 April 2005,"7,257","124,752","['ukrainian', 'ukrainian rock', 'synth-rock', 'rock', 'great', 'ukrainian', 'pop-rock', 'rock']","['Сам собі острів', 'Так мало тут тебе', 'Спи до завтра', ""П'ю з твоїх долонь"", 'Секс на драйв', 'Три хвилини', 'Відчиняй', 'Твої слова', 'Не йди', 'За що', 'Падали', 'Шоу']"
Друга Ріка,Best,21,,14 April 2019,486,"7,772","['ukrainian', 'rock', 'ukrainian rock', 'pop-rock', 'synth-rock', 'ukrainian', 'pop-rock', 'rock']","['Догоним! Доженемо!', 'Деннiч', 'Так мало тут тебе', 'Кiнець світу', ""П'ю з твоїх долонь"", 'Пропоную мир', 'Дотик', 'Математика', '000 т.б.', 'Впусти мене', 'Алло', 'Шансон', 'Спи до завтра', 'Вже не сам', 'Відчиняй', 'Фурія', 'Оксана', 'Я полечу', 'Там, де ти', 'Космоzoo', 'Три хвилини']"
Друга Ріка,Мода,11,44:35,22 May 2008,"11,285","126,400","['ukrainian', 'rock', 'alternative rock', '2rika', 'pop rock', 'ukrainian', 'pop-rock', 'rock']","['Номер один', 'Кінець світу', 'Пропоную мир', 'Дотик', 'Космоzoo', ""О'будь…"", 'Мікрофони', 'Дискомоdа', 'Фурія', 'Не треба', 'Я полечу…']"
Друга Ріка,Денніч,13,,23 January 2019,"3,306","35,823","['ukrainian', 'pop-rock', 'rock', 'ukrainian rock', 'ukraine', 'ukrainian', 'pop-rock', 'rock']","['Денніч', 'П’ю з твоїх долонь', 'вже не сам', 'Спи До Завтра', 'алло', 'Так Мало Тут Тебе', 'математика', 'Впусти мене', 'Відчиняй', 'оксана', 'Там Де Ти', 'шансон', 'Три Хвилини']"
Друга Ріка,Два,4,15:10,2 May 2003,"4,578","74,250","['pop-rock', 'ukrainian', 'ukrainian rock', 'russian', 'ukrainian music', 'ukrainian', 'pop-rock', 'rock']","['Математика', 'Алло', 'Вже не сам', 'Новий день']"
Друга Ріка,Я є,12,47:44,13 May 2000,"2,274","44,267","['ukrainian', 'pop-rock', 'rock', 'ukrainian rock', 'ukraine', 'ukrainian', 'pop-rock', 'rock']","['Я є', 'Впусти мене', '000 Т.Б.', 'Вічна, Жива', 'Там Де Ти', 'Знаєш', 'Чого Же Ти Ждеш', 'Зазнайко', 'Інколи', 'Сни', 'Не Моя Земля', 'Впусти Мене (Remix)']"
Друга Ріка,ДенНіч,13,,23 January 2019,"3,306","35,823","['ukrainian', 'pop-rock', 'rock', 'ukrainian rock', 'ukraine', 'ukrainian', 'pop-rock', 'rock']","['Денніч', 'П’ю з твоїх долонь', 'вже не сам', 'Спи До Завтра', 'алло', 'Так Мало Тут Тебе', 'математика', 'Впусти мене', 'Відчиняй', 'оксана', 'Там Де Ти', 'шансон', 'Три Хвилини']"
Друга Ріка,"Metanoia, Pt. 1",11,41:17,12 June 2012,81,762,"['ukrainian', 'pop-rock', 'rock', 'ukrainian rock', 'ukraine', 'ukrainian', 'pop-rock', 'rock']","['Intro', 'Світ на різних берегах', 'Пробач (все мине)', 'Hello My Friend', 'Тільки любов', 'Ти зі мною (Я здаюсь!)', 'Незнайомка', 'Temademo', 'Hello My Friend (English version)', 'Метро', 'Світ на різних берегах (Hersey Yolunda)']"
Друга Ріка,Інша Ріка,16,71:30,16 April 2021,47,344,"['ukrainian', 'pop-rock', 'rock', 'ukrainian rock', 'ukraine', 'ukrainian', 'pop-rock', 'rock']","['Секрет', 'Доки я не пішов', 'Сьомий День', 'Космоzoo', 'Монстр', 'Денніч', 'Незнайомка', 'Не Видавай', 'Оооо/Брудний і милий', 'Ти є я', 'Ангел', 'Дощ/Хай вмиє нас', ""П'ю з твоїх долонь"", 'Три Хвилини', 'Фурія', 'Так Мало Тут Тебе']"
