title,artist,title_listeners,title_scrobbles,title_tags,title_duration
"Там, під львівським замком",Тарас Чубай,496,"1,727","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",4:57
Коли до губ твоїх,Тарас Чубай,356,"1,298","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Дівчина з коломиї,Тарас Чубай,345,"1,709","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",4:19
Кедь ми пришла карта,Тарас Чубай,340,"1,157","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Повіяв вітер степовий,Тарас Чубай,332,"1,911","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Ми йдем вперед,Тарас Чубай,325,"1,206","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Запроси мене у сни,Тарас Чубай,293,"1,013","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Водограй - Remastered,Тарас Чубай,271,"1,047","['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Миколай бородатий,Тарас Чубай,264,861,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",3:25
Нестримна течія,Тарас Чубай,252,954,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Над морем,Тарас Чубай,236,714,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Червона Рута - Remastered,Тарас Чубай,229,689,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Маскарад,Тарас Чубай,201,698,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",1:42
"Не плачте, не журіться",Тарас Чубай,191,650,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Я твоє крило,Тарас Чубай,191,590,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Капелюх,Тарас Чубай,189,520,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Вступ,Тарас Чубай,186,546,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Ти бачиш,Тарас Чубай,163,545,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Останній грім,Тарас Чубай,162,481,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Корида,Тарас Чубай,157,622,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
А світ - вертеп,Тарас Чубай,148,527,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Буде нам з тобою що згадати,Тарас Чубай,145,741,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Ти втретє цього літа зацвітеш,Тарас Чубай,142,388,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
На видноколі,Тарас Чубай,131,470,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Кедь ми прийшла карта,Тарас Чубай,129,562,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",4:28
Таємна тиш,Тарас Чубай,125,392,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Сипле сніг,Тарас Чубай,117,298,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",4:14
Наша потужна цивілізація,Тарас Чубай,115,343,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Нині рождество,Тарас Чубай,102,275,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",4:27
Нова радість стала,Тарас Чубай,95,197,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",3:35
Ти мені пробач,Тарас Чубай,93,321,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Птахи,Тарас Чубай,91,151,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Відшукування причетного,Тарас Чубай,90,229,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Во Вифлеємі,Тарас Чубай,89,174,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",3:36
Золота трава,Тарас Чубай,79,359,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Птахи - Live,Тарас Чубай,79,235,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Я твоє крило - Remastered,Тарас Чубай,75,339,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
"Ах, лента за лентою",Тарас Чубай,71,166,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Над морем - Remastered,Тарас Чубай,70,200,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Спи Ісусе,Тарас Чубай,70,147,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",4:19
Нестримна течія - Remastered,Тарас Чубай,67,204,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Із янголом на плечі,Тарас Чубай,65,245,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Не спиняйте її,Тарас Чубай,64,172,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
"Спи, моя люба, спи",Тарас Чубай,63,129,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Капелюх - Remastered,Тарас Чубай,62,180,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Я так довго чекав,Тарас Чубай,61,115,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Матриця,Тарас Чубай,60,263,"['ukraine', 'rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Там під львівським замком,Тарас Чубай,59,801,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Хата моя,Тарас Чубай,59,136,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Грифон,Тарас Чубай,57,113,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",4:17
Остання зима,Тарас Чубай,53,121,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Пластунка N,Тарас Чубай,52,218,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
За усе Святе,Тарас Чубай,51,79,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Літо,Тарас Чубай,42,170,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Марія,Тарас Чубай,40,86,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Вифлеєм,Тарас Чубай,31,206,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Ми йдемо вперед,Тарас Чубай,31,137,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Я пiду в далекi гори,Тарас Чубай,29,128,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
З янголом на плечі,Тарас Чубай,28,93,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Чорти ми лісові,Тарас Чубай,26,107,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Intro,Тарас Чубай,26,98,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Миколай бородатий - Dana Rmx,Тарас Чубай,26,35,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Металева з міста Лева,Тарас Чубай,25,110,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",3:01
День відходить,Тарас Чубай,25,105,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Ми йдем вперід,Тарас Чубай,24,613,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
"Ой, там на горі",Тарас Чубай,24,35,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",4:57
Лєнта за лєнтою,Тарас Чубай,22,165,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Лента за лентой,Тарас Чубай,21,108,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Не плачте не журіться,Тарас Чубай,21,95,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Я так довго мовчав,Тарас Чубай,20,96,"['ukrainian', 'ukraine', 'rock', 'ukrainian rock', 'ukrainian', 'ukraine', 'rock']",Add lyrics on Musixmatch
Дорослі діти,Серцевий Напад,"2,104","8,597","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",1:47
Субкультура,Серцевий Напад,"2,050","10,434","['punk', 'punk rock', 'ukrainian', 'punk-rock', 'ukrainian rock', 'punk', 'ukrainian', 'punk rock']",2:09
Punk Girl,Серцевий Напад,"1,681","7,974","['punk', 'rock', 'punk rock', 'son of a bitch', 'punk', 'ukrainian', 'punk rock']",2:06
ТакFuck,Серцевий Напад,"1,571","6,247","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",1:51
Жахлива,Серцевий Напад,"1,448","5,851","['likehouston', 'punk', 'ukrainian', 'punk rock']",1:32
Пробач,Серцевий Напад,"1,447","5,958","['skocznie', 'punk', 'ukrainian', 'punk rock']",3:09
Студентські вихідні,Серцевий Напад,"1,398","5,775","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",3:15
Shit,Серцевий Напад,"1,348","5,127","['punk', 'ukrainian', 'punk', 'ukrainian', 'punk rock']",2:57
Момент,Серцевий Напад,"1,198","4,855","['lumen', 'punk', 'ukrainian', 'punk rock']",2:03
Розумієш,Серцевий Напад,"1,190","4,926","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",1:57
Перед війною,Серцевий Напад,"1,138","5,243","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",3:01
Не прийшла,Серцевий Напад,991,"6,058","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",2:33
Невідоме,Серцевий Напад,887,"3,904","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",3:17
Его,Серцевий Напад,841,"3,507","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",3:59
DIY,Серцевий Напад,654,"3,596","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",Add lyrics on Musixmatch
Фалоімітатор,Серцевий Напад,431,"2,416","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",3:14
Happiness,Серцевий Напад,421,"1,834","['va- generation of the pop punk pt2', 'punk', 'ukrainian', 'punk rock']",2:26
Коля не знау,Серцевий Напад,419,"1,978","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",3:12
Найкраща,Серцевий Напад,329,"1,793","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",Add lyrics on Musixmatch
Хто ти є?,Серцевий Напад,285,"1,242","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",Add lyrics on Musixmatch
Нестерпна,Серцевий Напад,281,"1,469","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",3:03
Ukrainian Idiot,Серцевий Напад,266,"1,909","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",Add lyrics on Musixmatch
Оптимістична,Серцевий Напад,251,"1,276","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",2:27
Мовчи,Серцевий Напад,247,"1,248","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",3:03
Москва,Серцевий Напад,239,"1,098","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",3:05
Я не вірю вам,Серцевий Напад,213,"1,287","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",2:46
Fight For Hope,Серцевий Напад,207,998,"['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",1:06
Іво Бобул,Серцевий Напад,203,783,"['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",2:19
Дитинство,Серцевий Напад,201,"1,073","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",5:03
Не така,Серцевий Напад,196,"1,286","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",2:40
Slut,Серцевий Напад,195,"1,223","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",2:07
Черепашки ніндзя,Серцевий Напад,188,777,"['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",2:25
Fast Food,Серцевий Напад,186,"1,020","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",2:08
Перед вiйною,Серцевий Напад,181,656,"['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",Add lyrics on Musixmatch
Перший раз,Серцевий Напад,179,664,"['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",Add lyrics on Musixmatch
Fruity-Dooty,Серцевий Напад,177,"1,035","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",2:51
Ніч у стилі рок,Серцевий Напад,176,522,"['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",Add lyrics on Musixmatch
Wake Up,Серцевий Напад,174,"1,066","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",2:45
Звільни себе,Серцевий Напад,153,"1,018","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",2:50
Моє сонце,Серцевий Напад,151,"1,037","['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",Add lyrics on Musixmatch
WC'туп,Серцевий Напад,149,630,"['punk', 'ukrainian', 'punk rock', 'pop punk', 'punk', 'ukrainian', 'punk rock']",0:43
